 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3
435,1.128,819.622,594,1224,1.128,4093.757,3930,4348,1.128,163.351,149,187
436,1.128,813.973,615,1237,1.128,4105.433,3959,4282,1.128,165.541,141,193
437,1.128,814.784,586,1234,1.128,4052.811,3837,4196,1.128,163.676,140,189
438,1.128,816.541,633,1344,1.128,4090.892,3950,4282,1.128,165.054,151,190
439,1.128,797.081,602,1199,1.128,4006.919,3824,4182,1.128,164.703,149,182
440,1.128,797.081,614,1217,1.128,4003.027,3820,4261,1.128,160.378,138,181
441,1.128,796.595,615,1254,1.128,3985.919,3728,4157,1.128,162.649,143,183
442,1.128,796.541,603,1230,1.128,3996.324,3819,4244,1.128,162.568,141,201
443,1.128,804.270,575,1212,1.128,4021.946,3832,4220,1.128,162.081,140,183
444,1.128,798.081,625,1247,1.128,3972.000,3652,4140,1.128,161.649,136,178
445,1.128,798.892,629,1189,1.128,3970.838,3781,4262,1.128,161.243,140,181
446,1.128,842.405,661,1291,1.128,4117.757,3896,4388,1.128,167.432,143,191
447,1.128,844.487,669,1283,1.128,4130.946,3905,4277,1.128,165.405,141,186
448,1.128,828.405,662,1252,1.128,4020.838,3812,4228,1.128,163.946,142,204
449,1.128,821.568,648,1288,1.128,4040.730,3818,4219,1.128,162.757,146,180
450,1.128,813.865,616,1298,1.128,3981.865,3667,4184,1.128,162.919,141,183
451,1.128,818.919,633,1224,1.128,3992.487,3771,4169,1.128,165.622,147,184
452,1.128,804.513,619,1285,1.128,3923.757,3698,4070,1.128,162.973,141,186
453,1.128,840.811,645,1218,1.128,4095.919,3856,4323,1.128,168.649,153,197
454,1.128,851.649,663,1301,1.128,4086.459,3771,4307,1.128,168.108,147,186
455,1.128,827.027,685,1241,1.128,3979.649,3795,4183,1.128,163.892,145,191
456,1.128,823.162,628,1245,1.128,3971.324,3765,4180,1.128,163.054,137,196
457,1.128,828.216,580,1221,1.128,4009.487,3758,4210,1.128,162.054,133,188
458,1.128,816.135,645,1240,1.128,3970.297,3809,4151,1.128,166.351,141,190
459,1.128,822.432,633,1253,1.128,3941.973,3717,4078,1.128,161.135,142,179
460,1.128,833.892,664,1269,1.128,4002.946,3797,4172,1.128,165.000,149,194
461,1.128,822.513,638,1276,1.128,3948.784,3742,4124,1.128,165.189,140,189
462,1.128,821.703,662,1249,1.128,3932.784,3727,4119,1.128,161.730,144,179
463,1.128,813.162,624,1223,1.128,3934.108,3686,4080,1.128,162.054,145,182
464,1.128,829.081,641,1213,1.128,4034.892,3830,4260,1.128,162.216,146,186
465,1.128,846.243,637,1291,1.128,4046.487,3819,4221,1.128,165.108,150,189
